epoch,enable_rewire,tau,keep_rate,lambda2_norm_est,dirichlet_mean,lambda2_cvar,budget_violation_lo,budget_violation_hi,spectral_violation,dual_budget_lo,dual_budget_hi,dual_spectral,loss,train_acc,val_acc,test_acc
1,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6205826997756958,0.32509157061576843,0.340192049741745,0.3114035129547119
2,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5904414653778076,0.22069597244262695,0.24417009949684143,0.22368420660495758
3,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5486185550689697,0.22069597244262695,0.24417009949684143,0.22368420660495758
4,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4842164516448975,0.32600733637809753,0.31412893533706665,0.30263158679008484
5,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.397834062576294,0.4844322204589844,0.3964334726333618,0.39254385232925415
6,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3018089532852173,0.6153846383094788,0.43209877610206604,0.4517543911933899
7,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1854612827301025,0.6428571343421936,0.4801097512245178,0.4780701696872711
8,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1114342212677002,0.668498158454895,0.5006858706474304,0.4649122953414917
9,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9880404472351074,0.6849817037582397,0.5048010945320129,0.5
10,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8992415070533752,0.721611738204956,0.5157750248908997,0.5043859481811523
11,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8553768396377563,0.7335164546966553,0.4938271641731262,0.4868420958518982
12,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7780855894088745,0.767399251461029,0.5294924378395081,0.5109649300575256
13,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6758186221122742,0.7893772721290588,0.5294924378395081,0.5087719559669495
14,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6464269161224365,0.8177655935287476,0.5390946269035339,0.5219298005104065
15,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5685450434684753,0.8278388381004333,0.5390946269035339,0.5394737124443054
16,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5422462821006775,0.8214285969734192,0.5144032835960388,0.5241228342056274
17,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5095731616020203,0.8177655935287476,0.5089163184165955,0.5175438523292542
18,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.45766639709472656,0.8443223237991333,0.5116598010063171,0.5131579041481018
19,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.43730950355529785,0.8763736486434937,0.5294924378395081,0.5219298005104065
20,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4176158905029297,0.8882783651351929,0.5390946269035339,0.530701756477356
21,1,1.0,0.7090469598770142,nan,nan,0.2350655496120453,0.0,0.0,0.0,0.0012925290502607822,0.0,0.0,0.4030316174030304,0.9001831412315369,0.5377228856086731,0.5241228342056274
22,1,1.0,0.8440605998039246,nan,nan,0.20182423293590546,0.0,0.0,0.0,0.0012925290502607822,0.0,0.0,0.3722532093524933,0.9020146727561951,0.5185185074806213,0.5263158082962036
23,1,1.0,0.9227638840675354,nan,nan,0.20911411941051483,0.0,0.0,0.0,0.0012925290502607822,0.0,3.48594767274335e-05,0.35691407322883606,0.8855311274528503,0.5061728358268738,0.5065789222717285
24,1,1.0,0.9622888565063477,nan,nan,0.17613859474658966,0.0,0.0,0.023861408233642578,0.0012925290502607822,0.0,3.48594767274335e-05,0.3431110978126526,0.9166666865348816,0.5185185074806213,0.5131579041481018
25,1,1.0,0.9814233779907227,0.3099624216556549,83.55868530273438,0.18449071049690247,0.0,0.0,0.015509292483329773,0.0012925290502607822,0.0,0.00040633586468175054,0.29709169268608093,0.9194139242172241,0.513031542301178,0.515350878238678
26,1,1.0,0.990912675857544,nan,nan,0.16942791640758514,0.0,0.0,0.030572086572647095,0.0012925290502607822,0.0,0.0006907859351485968,0.29423752427101135,0.9249083995819092,0.5185185074806213,0.5109649300575256
27,1,1.0,0.9951878786087036,nan,nan,0.19199036061763763,0.0,0.0,0.008009642362594604,0.0012925290502607822,0.0,0.0006907859351485968,0.28913435339927673,0.9285714030265808,0.5157750248908997,0.5175438523292542
28,1,1.0,0.997225284576416,nan,nan,0.17471647262573242,0.0,0.0,0.025283530354499817,0.0012925290502607822,0.0,0.0008859825320541859,0.26988065242767334,0.9386447072029114,0.5363511443138123,0.5350877046585083
29,1,1.0,0.9981535077095032,nan,nan,0.18213489651679993,0.0,0.0,0.017865106463432312,0.0012925290502607822,0.0,0.001326994621194899,0.25518906116485596,0.9441391825675964,0.5390946269035339,0.5263158082962036
30,1,1.0,0.9986361265182495,0.2567189037799835,95.6332015991211,0.16857612133026123,0.0,0.0,0.03142388164997101,0.0012925290502607822,0.0,0.0018335813656449318,0.2810339629650116,0.9413919448852539,0.5253772139549255,0.515350878238678
31,1,1.0,0.9989228248596191,nan,nan,0.19926303625106812,0.0,0.0,0.0007369667291641235,0.0012925290502607822,0.0,0.001929491525515914,0.25018879771232605,0.9432234168052673,0.5198902487754822,0.4934210479259491
32,1,1.0,0.9989821314811707,nan,nan,0.1831222027540207,0.0,0.0,0.016877800226211548,0.0012925290502607822,0.0,0.001941427355632186,0.2546819746494293,0.9459707140922546,0.5281206965446472,0.5
33,1,1.0,0.9988229870796204,nan,nan,0.20204952359199524,0.0,0.0,0.0,0.0012925290502607822,0.0,0.0022877950686961412,0.2223391979932785,0.9505494236946106,0.5267489552497864,0.5065789222717285
34,1,1.0,0.9986119866371155,nan,nan,0.20647534728050232,0.0,0.0,0.0,0.0012925290502607822,0.0,0.002806968754157424,0.2087029367685318,0.9523809552192688,0.5294924378395081,0.5043859481811523
35,1,1.0,0.9985446333885193,0.19273491203784943,96.33847045898438,0.18372604250907898,0.0,0.0,0.01627396047115326,0.0012925290502607822,0.0,0.002985275350511074,0.22369171679019928,0.9597069621086121,0.5281206965446472,0.5109649300575256
36,1,1.0,0.9983680248260498,nan,nan,0.18760451674461365,0.0,0.0,0.012395486235618591,0.0012925290502607822,0.0,0.003094943705946207,0.1856921762228012,0.9597069621086121,0.5363511443138123,0.5087719559669495
37,1,1.0,0.9979979991912842,nan,nan,0.159895658493042,0.0,0.0,0.04010434448719025,0.0012925290502607822,0.0,0.003094943705946207,0.20986407995224,0.9532967209815979,0.5322359204292297,0.5
38,1,1.0,0.9974866509437561,nan,nan,0.17762112617492676,0.0,0.0,0.02237887680530548,0.0012925290502607822,0.0,0.0033692189026623964,0.2115846574306488,0.9551281929016113,0.5377228856086731,0.5131579041481018
39,1,1.0,0.9967523217201233,nan,nan,0.1768052726984024,0.0,0.0,0.023194730281829834,0.0012925290502607822,0.0,0.004021802451461554,0.18065696954727173,0.9624541997909546,0.5500686168670654,0.5175438523292542
40,1,1.0,0.9956041574478149,0.2236330509185791,94.59855651855469,0.18983995914459229,0.0,0.0,0.010160043835639954,0.0012925290502607822,0.0,0.004494975320994854,0.17156155407428741,0.9652014374732971,0.5459533333778381,0.5241228342056274
41,1,1.0,0.9946130514144897,nan,nan,0.16348382830619812,0.0,0.0,0.03651617467403412,0.0012925290502607822,0.0,0.004494975320994854,0.15241560339927673,0.9670329689979553,0.5377228856086731,0.5263158082962036
42,1,1.0,0.9929361939430237,nan,nan,0.1747153252363205,0.0,0.0,0.025284677743911743,0.0012925290502607822,0.0,0.0045880721881985664,0.16710245609283447,0.9670329689979553,0.5404663681983948,0.5131579041481018
43,1,1.0,0.991669774055481,nan,nan,0.17297238111495972,0.0,0.0,0.027027621865272522,0.0012925290502607822,0.0,0.005016922950744629,0.1610468029975891,0.9670329689979553,0.5377228856086731,0.5065789222717285
44,1,1.0,0.9906482100486755,nan,nan,0.19809579849243164,0.0,0.0,0.0019042044878005981,0.0012925290502607822,0.0,0.005300787277519703,0.15787723660469055,0.9697802066802979,0.5432098507881165,0.5043859481811523
45,1,1.0,0.989067792892456,0.25294867157936096,92.1919937133789,0.17182837426662445,0.0,0.0,0.028171628713607788,0.0012925290502607822,0.0,0.00560202868655324,0.14693564176559448,0.9697802066802979,0.5377228856086731,0.49780702590942383
46,1,1.0,0.9868630766868591,nan,nan,0.22261445224285126,0.0,0.0,0.0,0.0012925290502607822,0.0,0.006275763735175133,0.14745742082595825,0.970695972442627,0.5418381094932556,0.5043859481811523
47,1,1.0,0.9839879274368286,nan,nan,0.18696066737174988,0.0,0.0,0.01303933560848236,0.0012925290502607822,0.0,0.0064139519818127155,0.13744263350963593,0.9697802066802979,0.5514403581619263,0.5131579041481018
48,1,1.0,0.9845680594444275,nan,nan,0.19933441281318665,0.0,0.0,0.0006655901670455933,0.0012925290502607822,0.0,0.006847189273685217,0.16051654517650604,0.9725274443626404,0.5500686168670654,0.5109649300575256
49,1,1.0,0.9866399765014648,nan,nan,0.1753210723400116,0.0,0.0,0.024678930640220642,0.0012925290502607822,0.0,0.007013834081590176,0.13091103732585907,0.9789377450942993,0.5349794030189514,0.5
50,1,1.0,0.9883070588111877,0.27680549025535583,91.27165222167969,0.18830250203609467,0.0,0.0,0.011697500944137573,0.0012925290502607822,0.0,0.007320520933717489,0.14038589596748352,0.976190447807312,0.5253772139549255,0.5131579041481018
51,1,1.0,0.9894210696220398,nan,nan,0.20599952340126038,0.0,0.0,0.0,0.0012925290502607822,0.0,0.0076551917009055614,0.14902500808238983,0.971611738204956,0.5116598010063171,0.5043859481811523
52,1,1.0,0.9887218475341797,nan,nan,0.17884138226509094,0.0,0.0,0.021158620715141296,0.0012925290502607822,0.0,0.00784269254654646,0.17720165848731995,0.9816849827766418,0.5240054726600647,0.5197368264198303
