epoch,enable_rewire,tau,keep_rate,lambda2_norm_est,dirichlet_mean,lambda2_cvar,budget_violation_lo,budget_violation_hi,spectral_violation,dual_budget_lo,dual_budget_hi,dual_spectral,loss,train_acc,val_acc,test_acc
1,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6171590089797974,0.22069597244262695,0.24417009949684143,0.22368420660495758
2,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5747413635253906,0.22069597244262695,0.24417009949684143,0.22368420660495758
3,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.521883249282837,0.2893773019313812,0.30452674627304077,0.28289473056793213
4,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4246116876602173,0.5393772721290588,0.43621399998664856,0.46929824352264404
5,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3253017663955688,0.6217948794364929,0.43895748257637024,0.4495614171028137
6,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2230077981948853,0.6419413685798645,0.46364882588386536,0.4912280738353729
7,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.102759599685669,0.651098906993866,0.4513031542301178,0.5021929740905762
8,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.020684003829956,0.6840659379959106,0.47325101494789124,0.4934210479259491
9,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9325473308563232,0.7078754305839539,0.5020576119422913,0.5109649300575256
10,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8678280711174011,0.7316849827766418,0.5198902487754822,0.5175438523292542
11,1,1.0,0.6120930910110474,nan,nan,0.19710494577884674,0.0,0.0,0.002895057201385498,0.001004034304060042,0.0,0.0,0.7880277037620544,0.7609890103340149,0.5102880597114563,0.5065789222717285
12,1,1.0,0.6840864419937134,nan,nan,0.15147392451763153,0.0,0.0,0.04852607846260071,0.001004034304060042,0.0,0.0005447784205898643,0.7338119149208069,0.7802197933197021,0.5157750248908997,0.530701756477356
13,1,1.0,0.7210931777954102,nan,nan,0.17523138225078583,0.0,0.0,0.02476862072944641,0.001004034304060042,0.0,0.0012502926401793957,0.6645996570587158,0.8498168587684631,0.5569273233413696,0.5263158082962036
14,1,1.0,0.7823123335838318,nan,nan,0.17205601930618286,0.0,0.0,0.027943983674049377,0.001004034304060042,0.0,0.003050618339329958,0.6040670871734619,0.8589743375778198,0.5569273233413696,0.5197368264198303
15,1,1.0,0.8357633948326111,0.1532742828130722,48.71370315551758,0.15911759436130524,0.0,0.0,0.040882408618927,0.001004034304060042,0.0,0.0042585148476064205,0.5862538814544678,0.8717948794364929,0.5377228856086731,0.5592105388641357
16,1,1.0,0.8554090261459351,nan,nan,0.2153940200805664,0.0,0.0,0.0,0.001004034304060042,0.0,0.0055656833574175835,0.5191308259963989,0.8809523582458496,0.5308641791343689,0.5394737124443054
17,1,1.0,0.8719163537025452,nan,nan,0.12609973549842834,0.0,0.0,0.0739002674818039,0.001004034304060042,0.0,0.00657257717102766,0.48526284098625183,0.8983516693115234,0.5336076617240906,0.5438596606254578
18,1,1.0,0.8842451572418213,nan,nan,0.13924911618232727,0.0,0.0,0.06075088679790497,0.001004034304060042,0.0,0.007271316833794117,0.45283061265945435,0.9029303789138794,0.5445815920829773,0.5285087823867798
19,1,1.0,0.9008486866950989,nan,nan,0.146858349442482,0.0,0.0,0.053141653537750244,0.001004034304060042,0.0,0.0073323603719472885,0.417450875043869,0.9111721515655518,0.5459533333778381,0.5219298005104065
20,1,1.0,0.9208722710609436,0.13500389456748962,66.5341796875,0.17406806349754333,0.0,0.0,0.025931939482688904,0.001004034304060042,0.0,0.008766629733145237,0.3696877360343933,0.9267399311065674,0.5459533333778381,0.5219298005104065
21,1,1.0,0.9301308989524841,nan,nan,0.10740157961845398,0.0,0.0,0.09259842336177826,0.001004034304060042,0.0,0.00934412982314825,0.3527267873287201,0.9230769276618958,0.5390946269035339,0.5219298005104065
22,1,1.0,0.9385489821434021,nan,nan,0.10471859574317932,0.0,0.0,0.09528140723705292,0.001004034304060042,0.0,0.010033023543655872,0.32527264952659607,0.9249083995819092,0.554183840751648,0.5328947305679321
23,1,1.0,0.9495157599449158,nan,nan,0.16488659381866455,0.0,0.0,0.03511340916156769,0.001004034304060042,0.0,0.010033023543655872,0.29551461338996887,0.9276556968688965,0.547325074672699,0.5241228342056274
24,1,1.0,0.9590581655502319,nan,nan,0.19304411113262177,0.0,0.0,0.006955891847610474,0.001004034304060042,0.0,0.011124081909656525,0.2974430322647095,0.946886420249939,0.5253772139549255,0.5175438523292542
25,1,1.0,0.9674050211906433,0.24818705022335052,80.37543487548828,0.16572153568267822,0.0,0.0,0.034278467297554016,0.001004034304060042,0.0,0.012350702658295631,0.2827000916004181,0.946886420249939,0.5102880597114563,0.530701756477356
26,1,1.0,0.975282609462738,nan,nan,0.1757373809814453,0.0,0.0,0.024262621998786926,0.001004034304060042,0.0,0.013994816690683365,0.27182653546333313,0.9459707140922546,0.5185185074806213,0.5263158082962036
27,1,1.0,0.979221522808075,nan,nan,0.10245031118392944,0.0,0.0,0.0975496917963028,0.001004034304060042,0.0,0.015639137476682663,0.25361794233322144,0.9542124271392822,0.5294924378395081,0.530701756477356
28,1,1.0,0.9823210835456848,nan,nan,0.1318645477294922,0.0,0.0,0.06813545525074005,0.001004034304060042,0.0,0.01690639741718769,0.2244493067264557,0.9542124271392822,0.5308641791343689,0.5241228342056274
29,1,1.0,0.9848066568374634,nan,nan,0.11813592910766602,0.0,0.0,0.08186407387256622,0.001004034304060042,0.0,0.017856061458587646,0.2110564112663269,0.9670329689979553,0.5281206965446472,0.530701756477356
30,1,1.0,0.986809253692627,0.13825055956840515,85.65206909179688,0.13501869142055511,0.0,0.0,0.06498131155967712,0.001004034304060042,0.0,0.019188087433576584,0.19456808269023895,0.9606227278709412,0.5089163184165955,0.5263158082962036
31,1,1.0,0.9874213337898254,nan,nan,0.12459805607795715,0.0,0.0,0.07540194690227509,0.001004034304060042,0.0,0.020012466236948967,0.211697518825531,0.9652014374732971,0.5144032835960388,0.5175438523292542
32,1,1.0,0.9873521327972412,nan,nan,0.14332696795463562,0.0,0.0,0.05667303502559662,0.001004034304060042,0.0,0.02062481828033924,0.21819595992565155,0.971611738204956,0.5102880597114563,0.5219298005104065
33,1,1.0,0.986235499382019,nan,nan,0.12492406368255615,0.0,0.0,0.07507593929767609,0.001004034304060042,0.0,0.022090693935751915,0.19742141664028168,0.9551281929016113,0.5034293532371521,0.5175438523292542
34,1,1.0,0.984717607498169,nan,nan,0.13403357565402985,0.0,0.0,0.06596642732620239,0.001004034304060042,0.0,0.022932661697268486,0.17694832384586334,0.9523809552192688,0.4993141293525696,0.5175438523292542
35,1,1.0,0.9836603999137878,0.17900195717811584,81.29086303710938,0.16418027877807617,0.0,0.0,0.03581972420215607,0.001004034304060042,0.0,0.024909574538469315,0.18395209312438965,0.9679487347602844,0.5144032835960388,0.5131579041481018
