epoch,enable_rewire,tau,keep_rate,lambda2_norm_est,dirichlet_mean,loss,train_acc,val_acc,test_acc
48,1,1.6475,0.48842936754226685,nan,nan,0.257249653339386,0.9899839758872986,0.37079328298568726,0.3957732915878296
49,1,1.6400000000000001,0.4883822500705719,nan,nan,0.255185067653656,0.9915865659713745,0.38100960850715637,0.4015369713306427
50,1,1.6325,0.48837950825691223,0.4541235566139221,1.7168676853179932,0.25090882182121277,0.9915865659713745,0.3852163553237915,0.4005763828754425
51,1,1.625,0.4883987307548523,nan,nan,0.2501945197582245,0.9915865659713745,0.3780048191547394,0.39193084836006165
52,1,1.6175,0.4885222613811493,nan,nan,0.2400062382221222,0.9919871687889099,0.37620192766189575,0.4024975895881653
53,1,1.6099999999999999,0.4886569380760193,nan,nan,0.24026551842689514,0.9919871687889099,0.3756009638309479,0.4082612991333008
54,1,1.6025,0.4887068569660187,nan,nan,0.22506609559059143,0.9919871687889099,0.3701923191547394,0.394812673330307
55,1,1.595,0.48867326974868774,0.4908273220062256,1.614479660987854,0.24038708209991455,0.9915865659713745,0.375,0.3957732915878296
56,1,1.5875,0.4886065125465393,nan,nan,0.214133158326149,0.9915865659713745,0.36899039149284363,0.39193084836006165
57,1,1.58,0.4886021316051483,nan,nan,0.2220706343650818,0.9923878312110901,0.36899039149284363,0.39289143681526184
58,1,1.5725000000000002,0.4886820316314697,nan,nan,0.2301705777645111,0.9927884340286255,0.3701923191547394,0.39193084836006165
59,1,1.565,0.48878365755081177,nan,nan,0.22082819044589996,0.9927884340286255,0.3743990361690521,0.4005763828754425
60,1,1.5575,0.48879474401474,0.45171070098876953,1.5330392122268677,0.22601953148841858,0.9927884340286255,0.3804086446762085,0.394812673330307
61,1,1.5499999999999998,0.48869508504867554,nan,nan,0.22731107473373413,0.9931890964508057,0.3780048191547394,0.38712775707244873
62,1,1.5425000000000002,0.488646924495697,nan,nan,0.2176157385110855,0.9931890964508057,0.3858173191547394,0.4024975895881653
63,1,1.535,0.48867151141166687,nan,nan,0.21722078323364258,0.9927884340286255,0.37920671701431274,0.4063400626182556
64,1,1.5275,0.48872724175453186,nan,nan,0.22060716152191162,0.9927884340286255,0.38461539149284363,0.39865514636039734
65,1,1.5199999999999998,0.4887746274471283,0.534188449382782,1.3739193677902222,0.20567171275615692,0.9927884340286255,0.38100960850715637,0.39865514636039734
66,1,1.5125000000000002,0.4888216257095337,nan,nan,0.21328744292259216,0.9927884340286255,0.3756009638309479,0.39769452810287476
67,1,1.505,0.4888264536857605,nan,nan,0.20229795575141907,0.9935897588729858,0.38401442766189575,0.38712775707244873
68,1,1.4975,0.48882585763931274,nan,nan,0.21670001745224,0.9939903616905212,0.37920671701431274,0.3890489935874939
69,1,1.4899999999999998,0.48879215121269226,nan,nan,0.19337457418441772,0.9939903616905212,0.3804086446762085,0.3957732915878296
70,1,1.4825,0.48869752883911133,0.4465886652469635,1.3736588954925537,0.20354865491390228,0.9927884340286255,0.38401442766189575,0.4015369713306427
71,1,1.475,0.4885959029197693,nan,nan,0.2045585811138153,0.9927884340286255,0.3822115361690521,0.3996157646179199
72,1,1.4675,0.4885798990726471,nan,nan,0.20478637516498566,0.9927884340286255,0.3858173191547394,0.4082612991333008
73,1,1.46,0.48861685395240784,nan,nan,0.19982385635375977,0.9927884340286255,0.38641828298568726,0.3996157646179199
74,1,1.4525000000000001,0.4886639416217804,nan,nan,0.1890634149312973,0.9935897588729858,0.37920671701431274,0.3880883753299713
75,1,1.445,0.4887245297431946,0.5277592539787292,1.334731936454773,0.19149349629878998,0.9939903616905212,0.3756009638309479,0.3832853138446808
76,1,1.4375,0.4887273609638214,nan,nan,0.2041855901479721,0.9935897588729858,0.3822115361690521,0.38616713881492615
77,1,1.43,0.48866549134254456,nan,nan,0.2028011828660965,0.9923878312110901,0.3780048191547394,0.394812673330307
78,1,1.4224999999999999,0.4885583519935608,nan,nan,0.18792399764060974,0.9923878312110901,0.3774038553237915,0.4015369713306427
79,1,1.415,0.48848700523376465,nan,nan,0.19734983146190643,0.9927884340286255,0.3804086446762085,0.3967339098453522
80,1,1.4075,0.4885110855102539,0.5012942552566528,1.2399961948394775,0.18354596197605133,0.9943910241127014,0.37860578298568726,0.38520652055740356
81,1,1.4,0.48861458897590637,nan,nan,0.1905311495065689,0.9939903616905212,0.37319710850715637,0.37944284081459045
82,1,1.3925,0.4886970520019531,nan,nan,0.19479233026504517,0.9939903616905212,0.3780048191547394,0.38616713881492615
83,1,1.3850000000000002,0.4887528717517853,nan,nan,0.17941369116306305,0.9935897588729858,0.37860578298568726,0.3880883753299713
84,1,1.3775,0.4887748658657074,nan,nan,0.18144257366657257,0.9931890964508057,0.3858173191547394,0.39097023010253906
85,1,1.37,0.4888206422328949,0.44602304697036743,1.2153377532958984,0.18060198426246643,0.9931890964508057,0.37920671701431274,0.3938520550727844
86,1,1.3624999999999998,0.4888189435005188,nan,nan,0.19886884093284607,0.9943910241127014,0.3882211446762085,0.3880883753299713
87,1,1.3550000000000002,0.4888521730899811,nan,nan,0.1870439648628235,0.9943910241127014,0.3780048191547394,0.38616713881492615
88,1,1.3475,0.48899176716804504,nan,nan,0.18026888370513916,0.9943910241127014,0.37620192766189575,0.3832853138446808
89,1,1.34,0.4891777038574219,nan,nan,0.1812243014574051,0.9935897588729858,0.3774038553237915,0.3890489935874939
90,1,1.3324999999999998,0.4893065094947815,0.4664097726345062,1.2469102144241333,0.18231847882270813,0.9931890964508057,0.38461539149284363,0.3967339098453522
91,1,1.3250000000000002,0.4893187880516052,nan,nan,0.18229947984218597,0.9931890964508057,0.38401442766189575,0.4024975895881653
92,1,1.3175,0.48923081159591675,nan,nan,0.18274058401584625,0.9931890964508057,0.3834134638309479,0.4082612991333008
93,1,1.31,0.4890698790550232,nan,nan,0.18316826224327087,0.9931890964508057,0.38100960850715637,0.41018250584602356
94,1,1.3024999999999998,0.4888670742511749,nan,nan,0.17927701771259308,0.9943910241127014,0.3834134638309479,0.41018250584602356
95,1,1.295,0.48871907591819763,0.5159043669700623,1.2078722715377808,0.1817467212677002,0.9943910241127014,0.3834134638309479,0.41018250584602356
96,1,1.2875,0.48874279856681824,nan,nan,0.1750219762325287,0.9935897588729858,0.38882210850715637,0.4130643606185913
97,1,1.28,0.48889032006263733,nan,nan,0.18394722044467926,0.9935897588729858,0.3876201808452606,0.4063400626182556
98,1,1.2725,0.4890155494213104,nan,nan,0.16854721307754517,0.9939903616905212,0.37860578298568726,0.4082612991333008
99,1,1.2650000000000001,0.4890628457069397,nan,nan,0.1730319708585739,0.9943910241127014,0.3804086446762085,0.40345820784568787
100,1,1.2575,0.4889754056930542,0.5366587042808533,1.1764346361160278,0.18588067591190338,0.995192289352417,0.3852163553237915,0.3890489935874939
101,1,1.25,0.4888332188129425,nan,nan,0.1745741069316864,0.9947916865348816,0.38401442766189575,0.39289143681526184
102,1,1.2425,0.48871245980262756,nan,nan,0.16110175848007202,0.9939903616905212,0.38461539149284363,0.3967339098453522
103,1,1.2349999999999999,0.48874804377555847,nan,nan,0.17475689947605133,0.9935897588729858,0.39242789149284363,0.39289143681526184
104,1,1.2275,0.4888542890548706,nan,nan,0.19420894980430603,0.9935897588729858,0.3858173191547394,0.39769452810287476
105,1,1.22,0.48898470401763916,0.5941829085350037,1.1222591400146484,0.17505931854248047,0.9935897588729858,0.37920671701431274,0.39289143681526184
106,1,1.2125,0.4890768229961395,nan,nan,0.16357676684856415,0.9947916865348816,0.3756009638309479,0.38424593210220337
107,1,1.205,0.4890976548194885,nan,nan,0.17341022193431854,0.9947916865348816,0.37139421701431274,0.37848222255706787
108,1,1.1975,0.48900550603866577,nan,nan,0.16621822118759155,0.9947916865348816,0.37319710850715637,0.3813640773296356
109,1,1.19,0.48885148763656616,nan,nan,0.18536598980426788,0.9943910241127014,0.37920671701431274,0.39097023010253906
110,1,1.1824999999999999,0.4887411594390869,0.503680408000946,1.1135741472244263,0.18711474537849426,0.9931890964508057,0.3804086446762085,0.39193084836006165
111,1,1.1749999999999998,0.488768994808197,nan,nan,0.17495295405387878,0.9931890964508057,0.38100960850715637,0.3900096118450165
112,1,1.1675,0.48890769481658936,nan,nan,0.1686476171016693,0.9931890964508057,0.3804086446762085,0.3957732915878296
113,1,1.16,0.48907092213630676,nan,nan,0.16276149451732635,0.9943910241127014,0.38161057233810425,0.3957732915878296
114,1,1.1525,0.4891687333583832,nan,nan,0.1684248149394989,0.9947916865348816,0.38161057233810425,0.3900096118450165
115,1,1.145,0.4891115128993988,0.42738983035087585,1.083892583847046,0.163201242685318,0.9947916865348816,0.3822115361690521,0.38520652055740356
116,1,1.1375000000000002,0.48896872997283936,nan,nan,0.17521265149116516,0.9943910241127014,0.37680289149284363,0.4005763828754425
117,1,1.1300000000000001,0.4888343811035156,nan,nan,0.1616889238357544,0.9939903616905212,0.3834134638309479,0.3957732915878296
118,1,1.1225,0.48882371187210083,nan,nan,0.17469672858715057,0.9943910241127014,0.3834134638309479,0.4005763828754425
119,1,1.115,0.48895201086997986,nan,nan,0.18055009841918945,0.9947916865348816,0.3876201808452606,0.4024975895881653
120,1,1.1075,0.48913106322288513,0.41915008425712585,1.0435088872909546,0.1737622320652008,0.9947916865348816,0.3828125,0.39289143681526184
121,1,1.1,0.4891998767852783,nan,nan,0.17100033164024353,0.9947916865348816,0.3822115361690521,0.39097023010253906
122,1,1.0925,0.48913848400115967,nan,nan,0.1729944497346878,0.9947916865348816,0.3780048191547394,0.394812673330307
123,1,1.085,0.48899731040000916,nan,nan,0.17151528596878052,0.9939903616905212,0.38100960850715637,0.39193084836006165
124,1,1.0775000000000001,0.4888079762458801,nan,nan,0.15709525346755981,0.9943910241127014,0.3858173191547394,0.40345820784568787
125,1,1.07,0.4886966943740845,0.45271244645118713,1.0383031368255615,0.16448727250099182,0.9943910241127014,0.3912259638309479,0.4015369713306427
126,1,1.0625,0.4887453615665436,nan,nan,0.17710211873054504,0.9947916865348816,0.38942307233810425,0.3996157646179199
127,1,1.055,0.4888762831687927,nan,nan,0.16183938086032867,0.995192289352417,0.38701921701431274,0.39769452810287476
128,1,1.0474999999999999,0.48898187279701233,nan,nan,0.17400164902210236,0.995192289352417,0.38882210850715637,0.3957732915878296
129,1,1.04,0.4891090393066406,nan,nan,0.16235995292663574,0.9947916865348816,0.3876201808452606,0.3967339098453522
130,1,1.0325,0.4892463982105255,0.4853561520576477,1.061708927154541,0.1651730239391327,0.9939903616905212,0.3828125,0.4015369713306427
131,1,1.025,0.48927706480026245,nan,nan,0.1724611222743988,0.9935897588729858,0.38942307233810425,0.40441882610321045
132,1,1.0175,0.48920199275016785,nan,nan,0.16894786059856415,0.9939903616905212,0.390625,0.3996157646179199
133,1,1.01,0.48911118507385254,nan,nan,0.1647363305091858,0.9943910241127014,0.39242789149284363,0.39097023010253906
134,1,1.0025,0.48902446031570435,nan,nan,0.16297626495361328,0.9955929517745972,0.3930288553237915,0.39193084836006165
135,1,0.9949999999999999,0.4890383183956146,0.4574872553348541,1.0380592346191406,0.16498443484306335,0.9955929517745972,0.3882211446762085,0.39193084836006165
136,1,0.9874999999999999,0.489074170589447,nan,nan,0.1726170778274536,0.9959936141967773,0.390625,0.3957732915878296
137,1,0.98,0.4891097843647003,nan,nan,0.17729195952415466,0.9959936141967773,0.38882210850715637,0.40345820784568787
138,1,0.9724999999999999,0.4890891909599304,nan,nan,0.17053556442260742,0.9947916865348816,0.38882210850715637,0.4024975895881653
139,1,0.9650000000000001,0.48905816674232483,nan,nan,0.16830554604530334,0.9943910241127014,0.39182692766189575,0.3938520550727844
140,1,0.9575,0.48900777101516724,0.4659816324710846,0.9934727549552917,0.17223423719406128,0.9947916865348816,0.39242789149284363,0.3996157646179199
141,1,0.9500000000000001,0.4889543652534485,nan,nan,0.17315904796123505,0.995192289352417,0.3858173191547394,0.39193084836006165
142,1,0.9425000000000001,0.4889307916164398,nan,nan,0.1717773973941803,0.995192289352417,0.38161057233810425,0.3900096118450165
143,1,0.935,0.488995760679245,nan,nan,0.1754065752029419,0.995192289352417,0.38401442766189575,0.39097023010253906
144,1,0.9275,0.4890992045402527,nan,nan,0.16336995363235474,0.9947916865348816,0.3834134638309479,0.39865514636039734
145,1,0.92,0.4891320765018463,0.4470709264278412,0.9516658782958984,0.1594504714012146,0.9943910241127014,0.3798076808452606,0.38712775707244873
146,1,0.9125000000000001,0.48908883333206177,nan,nan,0.17150133848190308,0.9943910241127014,0.3834134638309479,0.38520652055740356
147,1,0.905,0.48897477984428406,nan,nan,0.15582619607448578,0.9943910241127014,0.3828125,0.39193084836006165
148,1,0.8975,0.4888944923877716,nan,nan,0.16125676035881042,0.995192289352417,0.3756009638309479,0.3890489935874939
149,1,0.89,0.4888579249382019,nan,nan,0.1473502218723297,0.995192289352417,0.37680289149284363,0.38040345907211304
150,1,0.8825000000000001,0.4888656735420227,0.49456796050071716,1.0020644664764404,0.1529974341392517,0.995192289352417,0.3774038553237915,0.37944284081459045
151,1,0.875,0.48893359303474426,nan,nan,0.16478389501571655,0.995192289352417,0.3743990361690521,0.3813640773296356
152,1,0.8674999999999999,0.488997220993042,nan,nan,0.16988062858581543,0.995192289352417,0.3743990361690521,0.38616713881492615
153,1,0.86,0.48907357454299927,nan,nan,0.16639140248298645,0.9939903616905212,0.3671875,0.38520652055740356
154,1,0.8525,0.4891203045845032,nan,nan,0.15237590670585632,0.9943910241127014,0.37319710850715637,0.3890489935874939
155,1,0.845,0.4891189634799957,0.4229752719402313,1.0034316778182983,0.1530236303806305,0.995192289352417,0.3743990361690521,0.38616713881492615
156,1,0.8374999999999999,0.48899298906326294,nan,nan,0.16328465938568115,0.9955929517745972,0.3719951808452606,0.3890489935874939
157,1,0.83,0.4888837933540344,nan,nan,0.15676702558994293,0.9955929517745972,0.3719951808452606,0.39289143681526184
158,1,0.8225,0.4889029264450073,nan,nan,0.16026689112186432,0.9955929517745972,0.3701923191547394,0.3900096118450165
159,1,0.815,0.4889759421348572,nan,nan,0.16243399679660797,0.9955929517745972,0.37860578298568726,0.3880883753299713
160,1,0.8074999999999999,0.4890502989292145,0.4143062233924866,0.9650095105171204,0.1499171257019043,0.9955929517745972,0.37920671701431274,0.38424593210220337
161,1,0.7999999999999999,0.48910462856292725,nan,nan,0.15325585007667542,0.9955929517745972,0.3780048191547394,0.38520652055740356
162,1,0.7925,0.4891134798526764,nan,nan,0.15749023854732513,0.9947916865348816,0.38161057233810425,0.38616713881492615
163,1,0.7849999999999999,0.48909449577331543,nan,nan,0.14912191033363342,0.9943910241127014,0.38641828298568726,0.38712775707244873
164,1,0.7775000000000001,0.4890816807746887,nan,nan,0.15282338857650757,0.9947916865348816,0.3912259638309479,0.3832853138446808
165,1,0.77,0.4890967905521393,0.4756574332714081,0.9202450513839722,0.1503947228193283,0.9955929517745972,0.38641828298568726,0.38040345907211304
166,1,0.7625000000000001,0.4890934228897095,nan,nan,0.16897104680538177,0.9959936141967773,0.38461539149284363,0.3765609860420227
167,1,0.7550000000000001,0.48910874128341675,nan,nan,0.15603995323181152,0.9959936141967773,0.38401442766189575,0.38040345907211304
168,1,0.7475,0.4891359210014343,nan,nan,0.15042445063591003,0.995192289352417,0.38161057233810425,0.38424593210220337
169,1,0.74,0.4891005754470825,nan,nan,0.15727895498275757,0.9943910241127014,0.3828125,0.3957732915878296
170,1,0.7325,0.48900753259658813,0.3826187252998352,0.9190146923065186,0.16698303818702698,0.9943910241127014,0.3822115361690521,0.394812673330307
171,1,0.7250000000000001,0.48892566561698914,nan,nan,0.15935097634792328,0.995192289352417,0.3804086446762085,0.3996157646179199
172,1,0.7175,0.48887190222740173,nan,nan,0.15745896100997925,0.995192289352417,0.3798076808452606,0.3996157646179199
173,1,0.71,0.4888644218444824,nan,nan,0.1506563127040863,0.995192289352417,0.37920671701431274,0.41018250584602356
174,1,0.7025,0.48894158005714417,nan,nan,0.14700010418891907,0.995192289352417,0.38161057233810425,0.4073006808757782
175,1,0.6950000000000001,0.4890930950641632,0.415605753660202,0.9307228326797485,0.15618698298931122,0.995192289352417,0.38161057233810425,0.40345820784568787
176,1,0.6875,0.48927104473114014,nan,nan,0.14841924607753754,0.995192289352417,0.37379807233810425,0.3967339098453522
177,1,0.6799999999999999,0.48938968777656555,nan,nan,0.1641862690448761,0.9955929517745972,0.3774038553237915,0.3967339098453522
178,1,0.6725,0.48931214213371277,nan,nan,0.16366739571094513,0.9955929517745972,0.3780048191547394,0.4015369713306427
179,1,0.665,0.4891364276409149,nan,nan,0.1592680662870407,0.9955929517745972,0.3834134638309479,0.39769452810287476
180,1,0.6575,0.48899805545806885,0.44843554496765137,0.9423720240592957,0.1646454930305481,0.995192289352417,0.38701921701431274,0.41114312410354614
181,1,0.6499999999999999,0.4888828694820404,nan,nan,0.155527263879776,0.9947916865348816,0.38701921701431274,0.3996157646179199
182,1,0.6425,0.4889581501483917,nan,nan,0.14819908142089844,0.995192289352417,0.38401442766189575,0.4005763828754425
183,1,0.635,0.4891052842140198,nan,nan,0.1428222805261612,0.9955929517745972,0.3822115361690521,0.3996157646179199
184,1,0.6275,0.4892449676990509,nan,nan,0.14893710613250732,0.9955929517745972,0.3834134638309479,0.4073006808757782
185,1,0.6199999999999999,0.48929908871650696,0.4500904083251953,0.9146141409873962,0.14947743713855743,0.9955929517745972,0.37860578298568726,0.4063400626182556
186,1,0.6124999999999999,0.48923417925834656,nan,nan,0.14795005321502686,0.9955929517745972,0.38100960850715637,0.4140249788761139
187,1,0.605,0.4891107380390167,nan,nan,0.14571073651313782,0.995192289352417,0.3852163553237915,0.4149855971336365
188,1,0.5974999999999999,0.48894786834716797,nan,nan,0.1452677845954895,0.9955929517745972,0.38461539149284363,0.41114312410354614
189,1,0.5900000000000001,0.4888142943382263,nan,nan,0.15383416414260864,0.9955929517745972,0.3834134638309479,0.39769452810287476
190,1,0.5825,0.488770455121994,0.5367724299430847,0.8911892771720886,0.14499077200889587,0.9955929517745972,0.3804086446762085,0.3938520550727844
191,1,0.5750000000000001,0.48881450295448303,nan,nan,0.14848585426807404,0.9955929517745972,0.3774038553237915,0.3938520550727844
192,1,0.5675000000000001,0.4888751208782196,nan,nan,0.12736782431602478,0.9955929517745972,0.38161057233810425,0.3967339098453522
193,1,0.56,0.48894432187080383,nan,nan,0.14713068306446075,0.995192289352417,0.3834134638309479,0.39097023010253906
194,1,0.5525,0.4889845550060272,nan,nan,0.14647337794303894,0.995192289352417,0.3882211446762085,0.3900096118450165
195,1,0.545,0.48892971873283386,0.46167221665382385,0.8688807487487793,0.14515411853790283,0.995192289352417,0.3876201808452606,0.3890489935874939
