epoch,enable_rewire,tau,keep_rate,lambda2_norm_est,dirichlet_mean,lambda2_cvar,budget_violation_lo,budget_violation_hi,spectral_violation,dual_budget_lo,dual_budget_hi,dual_spectral,loss,train_acc,val_acc,test_acc
1,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6091567277908325,0.22069597244262695,0.24417009949684143,0.22368420660495758
2,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5795964002609253,0.22161172330379486,0.24417009949684143,0.22368420660495758
3,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5190770626068115,0.3598901033401489,0.31138545274734497,0.29605263471603394
93,1,1.0,0.437069296836853,nan,nan,0.30775129795074463,0.0,0.0,0.0,0.0007226279121823609,0.002407302148640156,0.0,0.11583089083433151,0.9597069621086121,0.5116598010063171,0.4934210479259491
4,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4353413581848145,0.5256410241127014,0.395061731338501,0.4254385828971863
5,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3258401155471802,0.6080586314201355,0.46639230847358704,0.46929824352264404
6,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2150250673294067,0.6401098966598511,0.48834019899368286,0.48245614767074585
7,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1056106090545654,0.6730769276618958,0.4924554228782654,0.47587719559669495
8,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0160646438598633,0.692307710647583,0.521261990070343,0.4868420958518982
9,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.919138491153717,0.7060439586639404,0.5253772139549255,0.4934210479259491
10,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8418893814086914,0.7454212307929993,0.5198902487754822,0.48245614767074585
11,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7857385873794556,0.7765567898750305,0.5281206965446472,0.4912280738353729
12,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7139636874198914,0.7902930378913879,0.5294924378395081,0.47587719559669495
13,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6723124980926514,0.8232600688934326,0.5281206965446472,0.5087719559669495
14,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6049122214317322,0.8058608174324036,0.5034293532371521,0.49780702590942383
15,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5839688181877136,0.8672161102294922,0.5308641791343689,0.5197368264198303
16,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5191347002983093,0.8717948794364929,0.5308641791343689,0.5285087823867798
17,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.49218040704727173,0.8836996555328369,0.5267489552497864,0.5241228342056274
18,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4510663151741028,0.8882783651351929,0.5061728358268738,0.5219298005104065
19,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.421986848115921,0.8928571343421936,0.5171467661857605,0.5328947305679321
20,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3946262001991272,0.9175823926925659,0.5198902487754822,0.5372806787490845
21,1,1.0,0.3067159950733185,nan,nan,nan,0.04328399896621704,0.0,nan,0.0,9.079783922061324e-05,0.0,0.37756603956222534,0.9175823926925659,0.5185185074806213,0.5241228342056274
94,1,1.0,0.4451850652694702,nan,nan,0.2743980586528778,0.0,0.0,0.0,0.0007226279121823609,0.002407302148640156,0.0,0.16093072295188904,0.9633699655532837,0.5144032835960388,0.5043859481811523
22,1,1.0,0.47711294889450073,nan,nan,nan,0.0,0.027112960815429688,nan,0.000404483376769349,9.079783922061324e-05,0.0,0.35066720843315125,0.9212453961372375,0.5048010945320129,0.5328947305679321
23,1,1.0,0.49657750129699707,nan,nan,nan,0.0,0.046577513217926025,nan,0.000404483376769349,0.00023522734409198165,0.0,0.3392181694507599,0.9258241653442383,0.49794238805770874,0.530701756477356
24,1,1.0,0.4534643292427063,nan,nan,nan,0.0,0.003464341163635254,nan,0.000404483376769349,0.0006911200471222401,0.0,0.29598575830459595,0.9358974099159241,0.4993141293525696,0.5328947305679321
25,1,1.0,0.42977699637413025,0.49520358443260193,56.498050689697266,nan,0.0,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.2900976538658142,0.942307710647583,0.5171467661857605,0.5285087823867798
26,1,1.0,0.41485998034477234,nan,nan,nan,0.0,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.26910531520843506,0.9377289414405823,0.49794238805770874,0.515350878238678
27,1,1.0,0.40310806035995483,nan,nan,nan,0.0,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.2567005157470703,0.9358974099159241,0.5006858706474304,0.5197368264198303
95,1,1.0,0.44572514295578003,0.3467489182949066,27.026723861694336,0.27162811160087585,0.0,0.0,0.0,0.0007226279121823609,0.002407302148640156,0.0,0.1314379870891571,0.9734432101249695,0.5198902487754822,0.515350878238678
28,1,1.0,0.38992100954055786,nan,nan,nan,0.0,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.24346010386943817,0.9368131756782532,0.5061728358268738,0.5285087823867798
29,1,1.0,0.3752734661102295,nan,nan,nan,0.0,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.21534080803394318,0.942307710647583,0.5075445771217346,0.5241228342056274
30,1,1.0,0.3629506826400757,0.48136964440345764,53.208133697509766,nan,0.0,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.22034981846809387,0.9459707140922546,0.49794238805770874,0.5131579041481018
31,1,1.0,0.3585418462753296,nan,nan,nan,0.0,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.21682052314281464,0.9450549483299255,0.5006858706474304,0.515350878238678
32,1,1.0,0.34956294298171997,nan,nan,nan,0.00043705105781555176,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.18424446880817413,0.9560439586639404,0.5144032835960388,0.5263158082962036
33,1,1.0,0.3425089418888092,nan,nan,nan,0.007491052150726318,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.18108035624027252,0.9514651894569397,0.5075445771217346,0.5131579041481018
34,1,1.0,0.3356221616268158,nan,nan,nan,0.014377832412719727,0.0,nan,0.000404483376769349,0.000703262398019433,0.0,0.18862460553646088,0.9606227278709412,0.521261990070343,0.5241228342056274
96,1,1.0,0.4360838532447815,nan,nan,0.28323569893836975,0.0,0.0,0.0,0.0007226279121823609,0.002446583006531,0.0,0.12453373521566391,0.9807692170143127,0.5171467661857605,0.5109649300575256
35,1,1.0,0.34547799825668335,0.30871182680130005,53.2052116394043,nan,0.004521995782852173,0.0,nan,0.0004187607846688479,0.000703262398019433,0.0,0.18679854273796082,0.9624541997909546,0.5171467661857605,0.515350878238678
