epoch,enable_rewire,tau,keep_rate,lambda2_norm_est,dirichlet_mean,loss,train_acc,val_acc,test_acc
1,0,1.0,1.0,nan,nan,1.6232857704162598,0.37545788288116455,0.3717420995235443,0.3399122953414917
2,1,1.2899172360845972,0.5431094765663147,-0.02050884999334812,0.030346762388944626,1.5913667678833008,0.2518315017223358,0.27572017908096313,0.23903508484363556
