epoch,enable_rewire,tau,keep_rate,lambda2_norm_est,dirichlet_mean,lambda2_cvar,budget_violation_lo,budget_violation_hi,spectral_violation,dual_budget_lo,dual_budget_hi,dual_spectral,loss,train_acc,val_acc,test_acc
1,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.6116620302200317,0.22069597244262695,0.24417009949684143,0.22587719559669495
2,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.570939302444458,0.22069597244262695,0.24417009949684143,0.22368420660495758
3,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5176091194152832,0.3223443329334259,0.29355281591415405,0.28289473056793213
4,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.450884461402893,0.4899267256259918,0.3854595422744751,0.40570175647735596
5,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3706475496292114,0.6428571343421936,0.46364882588386536,0.4649122953414917
6,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2533893585205078,0.6364468932151794,0.44993141293525696,0.4364035129547119
7,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.145922064781189,0.6611721515655518,0.4650205671787262,0.4495614171028137
8,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0554699897766113,0.6950549483299255,0.4965706467628479,0.49561402201652527
9,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9582691788673401,0.708791196346283,0.5102880597114563,0.5131579041481018
10,0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8706892132759094,0.75,0.5006858706474304,0.5131579041481018
11,1,1.0,0.7256702780723572,nan,nan,0.1634937822818756,0.0,0.0,0.03650622069835663,0.0010761248413473368,0.0,0.0005671471008099616,0.784596860408783,0.767399251461029,0.5061728358268738,0.48903509974479675
12,1,1.0,0.8534709811210632,nan,nan,0.1749700903892517,0.0,0.0,0.02502991259098053,0.0010761248413473368,0.0,0.0005671471008099616,0.7230221629142761,0.7829670310020447,0.5267489552497864,0.5065789222717285
13,1,1.0,0.9143701791763306,nan,nan,0.15368863940238953,0.0,0.0,0.04631136357784271,0.0010761248413473368,0.0,0.0013956429902464151,0.681641161441803,0.8214285969734192,0.5308641791343689,0.5263158082962036
14,1,1.0,0.9517584443092346,nan,nan,0.1334347277879715,0.0,0.0,0.06656527519226074,0.0010761248413473368,0.0,0.0023900079540908337,0.6201200485229492,0.8095238208770752,0.5116598010063171,0.5219298005104065
15,1,1.0,0.9696452021598816,0.17114423215389252,65.1332015991211,0.1549479216337204,0.0,0.0,0.04505208134651184,0.0010761248413473368,0.0,0.0035899351350963116,0.523423433303833,0.8269230723381042,0.5226337313652039,0.5460526347160339
16,1,1.0,0.9790202379226685,nan,nan,0.15110009908676147,0.0,0.0,0.048899903893470764,0.0010761248413473368,0.0,0.004795244429260492,0.5324661731719971,0.8589743375778198,0.5281206965446472,0.5548245906829834
17,1,1.0,0.9838733673095703,nan,nan,0.15797939896583557,0.0,0.0,0.04202060401439667,0.0010761248413473368,0.0,0.005984133575111628,0.5050958395004272,0.8672161102294922,0.521261990070343,0.5592105388641357
18,1,1.0,0.9877148270606995,nan,nan,0.13340026140213013,0.0,0.0,0.06659974157810211,0.0010761248413473368,0.0,0.007061269134283066,0.4746365547180176,0.8681318759918213,0.5294924378395081,0.5548245906829834
19,1,1.0,0.9905181527137756,nan,nan,0.14315682649612427,0.0,0.0,0.05684317648410797,0.0010761248413473368,0.0,0.008319083601236343,0.425656259059906,0.8406593203544617,0.5171467661857605,0.5197368264198303
20,1,1.0,0.9918583035469055,0.12060924619436264,83.11951446533203,0.16057083010673523,0.0,0.0,0.03942917287349701,0.0010761248413473368,0.0,0.009397241286933422,0.4115743637084961,0.8553113341331482,0.5116598010063171,0.5087719559669495
21,1,1.0,0.9923449754714966,nan,nan,0.12861725687980652,0.0,0.0,0.07138274610042572,0.0010761248413473368,0.0,0.010391498915851116,0.3884506821632385,0.901098906993866,0.5432098507881165,0.5285087823867798
22,1,1.0,0.9924954771995544,nan,nan,0.16116613149642944,0.0,0.0,0.038833871483802795,0.0010761248413473368,0.0,0.01113662589341402,0.36780065298080444,0.9020146727561951,0.5390946269035339,0.5526315569877625
23,1,1.0,0.9921297430992126,nan,nan,0.15774017572402954,0.0,0.0,0.0422598272562027,0.0010761248413473368,0.0,0.012339891865849495,0.33920013904571533,0.9075091481208801,0.5404663681983948,0.5548245906829834
24,1,1.0,0.9914886355400085,nan,nan,0.134321928024292,0.0,0.0,0.06567807495594025,0.0010761248413473368,0.0,0.013513454236090183,0.32879212498664856,0.9258241653442383,0.5459533333778381,0.5504385828971863
25,1,1.0,0.9911808371543884,0.14329560101032257,88.4820556640625,0.13050198554992676,0.0,0.0,0.06949801743030548,0.0010761248413473368,0.0,0.01429501548409462,0.3072977662086487,0.9276556968688965,0.5308641791343689,0.5482456088066101
26,1,1.0,0.9902834296226501,nan,nan,0.14220114052295685,0.0,0.0,0.05779886245727539,0.0010761248413473368,0.0,0.015272770076990128,0.3204282522201538,0.9203296899795532,0.5198902487754822,0.5548245906829834
27,1,1.0,0.9887023568153381,nan,nan,0.14810647070407867,0.0,0.0,0.051893532276153564,0.0010761248413473368,0.0,0.016010507941246033,0.3208081126213074,0.9349817037582397,0.5281206965446472,0.5592105388641357
28,1,1.0,0.9869303703308105,nan,nan,0.15462112426757812,0.0,0.0,0.045378878712654114,0.0010761248413473368,0.0,0.016731103882193565,0.2659878432750702,0.946886420249939,0.5596708059310913,0.5482456088066101
29,1,1.0,0.9851807951927185,nan,nan,0.1419381946325302,0.0,0.0,0.058061808347702026,0.0010761248413473368,0.0,0.01707080751657486,0.2534383237361908,0.942307710647583,0.5555555820465088,0.5241228342056274
30,1,1.0,0.9831803441047668,0.14425158500671387,92.44219207763672,0.16233456134796143,0.0,0.0,0.03766544163227081,0.0010761248413473368,0.0,0.017974870279431343,0.26049527525901794,0.9395604133605957,0.5486968159675598,0.530701756477356
