epoch,enable_rewire,tau,keep_rate,lambda2_norm_est,dirichlet_mean,lambda2_cvar,budget_violation_lo,budget_violation_hi,spectral_violation,dual_budget_lo,dual_budget_hi,dual_spectral,loss,train_acc,val_acc,test_acc
50,1,1.0,0.36801233887672424,0.3389104902744293,43.07200241088867,0.28022634983062744,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.13534744083881378,0.9642857313156128,0.5185185074806213,0.5065789222717285
51,1,1.0,0.37610432505607605,nan,nan,0.27915194630622864,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.13492020964622498,0.970695972442627,0.5198902487754822,0.515350878238678
52,1,1.0,0.3809118866920471,nan,nan,0.28571516275405884,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.13013103604316711,0.9807692170143127,0.5185185074806213,0.5109649300575256
53,1,1.0,0.39798203110694885,nan,nan,0.29292625188827515,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.12047529220581055,0.9816849827766418,0.5157750248908997,0.5219298005104065
54,1,1.0,0.4108390510082245,nan,nan,0.24294908344745636,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.1287160962820053,0.9789377450942993,0.5075445771217346,0.5021929740905762
55,1,1.0,0.4163219630718231,0.4519820213317871,43.48468017578125,0.33130598068237305,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.13423804938793182,0.9816849827766418,0.5198902487754822,0.5065789222717285
56,1,1.0,0.41590267419815063,nan,nan,0.25332915782928467,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.1446114033460617,0.9725274443626404,0.5185185074806213,0.5021929740905762
57,1,1.0,0.3999083638191223,nan,nan,0.31066030263900757,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.18164512515068054,0.971611738204956,0.5075445771217346,0.5
58,1,1.0,0.38106271624565125,nan,nan,0.302426278591156,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.13369229435920715,0.9798534512519836,0.5089163184165955,0.5087719559669495
59,1,1.0,0.3803991675376892,nan,nan,0.2707730531692505,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.14184671640396118,0.9835164546966553,0.5048010945320129,0.5241228342056274
60,1,1.0,0.382332980632782,0.38128653168678284,38.79991149902344,0.2726233899593353,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.12337654829025269,0.9789377450942993,0.5061728358268738,0.5197368264198303
61,1,1.0,0.37810900807380676,nan,nan,0.26468390226364136,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.122948057949543,0.9807692170143127,0.5061728358268738,0.5109649300575256
62,1,1.0,0.3672773838043213,nan,nan,0.2696019411087036,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.12833796441555023,0.9835164546966553,0.5089163184165955,0.5131579041481018
63,1,1.0,0.3656989634037018,nan,nan,0.2892094850540161,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.1290566623210907,0.9780219793319702,0.5226337313652039,0.5021929740905762
64,1,1.0,0.36338162422180176,nan,nan,0.349553644657135,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.11556383222341537,0.971611738204956,0.5308641791343689,0.5175438523292542
65,1,1.0,0.36601582169532776,0.5408737063407898,34.873504638671875,0.27953729033470154,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.1371493935585022,0.9816849827766418,0.5226337313652039,0.5065789222717285
66,1,1.0,0.3673931360244751,nan,nan,0.31072676181793213,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.10287303477525711,0.9853479862213135,0.5006858706474304,0.515350878238678
67,1,1.0,0.38197383284568787,nan,nan,0.30146992206573486,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.12471704185009003,0.9853479862213135,0.49794238805770874,0.5197368264198303
68,1,1.0,0.40476858615875244,nan,nan,0.2784973978996277,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.11366825550794601,0.9853479862213135,0.5061728358268738,0.5263158082962036
69,1,1.0,0.41812893748283386,nan,nan,0.3193579912185669,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.09794141352176666,0.9862637519836426,0.5185185074806213,0.515350878238678
70,1,1.0,0.4184442162513733,0.23416225612163544,36.63519287109375,0.31957894563674927,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.10840553790330887,0.9853479862213135,0.513031542301178,0.515350878238678
71,1,1.0,0.4085242450237274,nan,nan,0.30047136545181274,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.09943535923957825,0.9816849827766418,0.5116598010063171,0.49780702590942383
72,1,1.0,0.405035138130188,nan,nan,0.31157177686691284,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.12259766459465027,0.988095223903656,0.513031542301178,0.515350878238678
73,1,1.0,0.4050619304180145,nan,nan,0.30292874574661255,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.10068897157907486,0.9816849827766418,0.5281206965446472,0.5065789222717285
74,1,1.0,0.41862285137176514,nan,nan,0.2599313259124756,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.10119465738534927,0.9743589758872986,0.5336076617240906,0.5131579041481018
75,1,1.0,0.4155418276786804,0.3099513649940491,37.59186553955078,0.33338263630867004,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.1196921318769455,0.9798534512519836,0.5349794030189514,0.5175438523292542
76,1,1.0,0.4102867543697357,nan,nan,0.370446115732193,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.10191723704338074,0.9835164546966553,0.5171467661857605,0.5131579041481018
77,1,1.0,0.40809866786003113,nan,nan,0.31875115633010864,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.09821383655071259,0.9844322204589844,0.49794238805770874,0.5219298005104065
78,1,1.0,0.4197249114513397,nan,nan,0.30571651458740234,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.1132635623216629,0.9853479862213135,0.4897119402885437,0.5109649300575256
79,1,1.0,0.43398118019104004,nan,nan,0.32437336444854736,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.10504598915576935,0.9862637519836426,0.5144032835960388,0.5197368264198303
80,1,1.0,0.4458429515361786,0.41851726174354553,38.66276168823242,0.29841065406799316,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.10183235257863998,0.9780219793319702,0.5363511443138123,0.515350878238678
81,1,1.0,0.440156489610672,nan,nan,0.3066480755805969,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.11204364150762558,0.9771062135696411,0.5349794030189514,0.5021929740905762
82,1,1.0,0.4239646792411804,nan,nan,0.3313976526260376,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.1030597910284996,0.9862637519836426,0.5267489552497864,0.515350878238678
83,1,1.0,0.4058484733104706,nan,nan,0.2831786274909973,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.09918677061796188,0.988095223903656,0.5034293532371521,0.5175438523292542
84,1,1.0,0.3773508667945862,nan,nan,0.30121177434921265,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.08281122148036957,0.9844322204589844,0.49519890546798706,0.5175438523292542
85,1,1.0,0.3542591631412506,0.2763254642486572,33.411380767822266,0.329093337059021,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.08450334519147873,0.9807692170143127,0.48834019899368286,0.5175438523292542
86,1,1.0,0.34042423963546753,nan,nan,0.3210487365722656,0.009575754404067993,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.09374368190765381,0.9752747416496277,0.48422497510910034,0.5043859481811523
87,1,1.0,0.3669743835926056,nan,nan,0.2967419922351837,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.12271963804960251,0.9908424615859985,0.4993141293525696,0.5175438523292542
88,1,1.0,0.41550812125205994,nan,nan,0.2939378023147583,0.0,0.0,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.10782510787248611,0.9780219793319702,0.5253772139549255,0.5087719559669495
89,1,1.0,0.45074909925460815,nan,nan,0.30000177025794983,0.0,0.0007491111755371094,0.0,0.00044658748083747923,0.0018630021950230002,0.0,0.11397828906774521,0.9551281929016113,0.5006858706474304,0.48903509974479675
90,1,1.0,0.45909616351127625,0.2718503773212433,39.817596435546875,0.28569647669792175,0.0,0.0090961754322052,0.0,0.00044658748083747923,0.001927973353303969,0.0,0.15560190379619598,0.9597069621086121,0.5075445771217346,0.4912280738353729
91,1,1.0,0.4337831139564514,nan,nan,0.36585596203804016,0.0,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.18360964953899384,0.9807692170143127,0.5253772139549255,0.5219298005104065
92,1,1.0,0.4018945097923279,nan,nan,0.28318893909454346,0.0,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.11552076041698456,0.982600748538971,0.5020576119422913,0.5285087823867798
93,1,1.0,0.38486766815185547,nan,nan,0.28676533699035645,0.0,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.11929833889007568,0.9734432101249695,0.49519890546798706,0.5065789222717285
94,1,1.0,0.3876357078552246,nan,nan,0.302918016910553,0.0,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.14733032882213593,0.9789377450942993,0.4938271641731262,0.5109649300575256
95,1,1.0,0.4017393887042999,0.2735438644886017,30.72768783569336,0.3222203850746155,0.0,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.24181385338306427,0.9862637519836426,0.5157750248908997,0.5241228342056274
96,1,1.0,0.40704813599586487,nan,nan,0.27810490131378174,0.0,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.10248026996850967,0.9798534512519836,0.5308641791343689,0.5219298005104065
97,1,1.0,0.3999888002872467,nan,nan,0.3891204297542572,0.0,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.11176885664463043,0.9688644409179688,0.5185185074806213,0.5065789222717285
98,1,1.0,0.3756425082683563,nan,nan,0.2865796685218811,0.0,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.20595625042915344,0.9771062135696411,0.5198902487754822,0.5109649300575256
99,1,1.0,0.3458118438720703,nan,nan,0.30153346061706543,0.00418815016746521,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.1348029226064682,0.988095223903656,0.5308641791343689,0.5065789222717285
100,1,1.0,0.31375283002853394,0.3134795129299164,23.93647575378418,0.27825459837913513,0.03624716401100159,0.0,0.0,0.00044658748083747923,0.002073154551908374,0.0,0.11084707826375961,0.9862637519836426,0.5048010945320129,0.5131579041481018
